,seed_list
8203,5905860
8204,9418049
8205,2290416
8206,7264663
8207,8785060
8208,8889107
8209,9648764
8210,7216906
8211,4361861
8212,5227739
8213,4931800
8214,1867861
8215,8084196
8216,940427
8217,2903538
8218,5465612
8219,1509613
8220,1622469
8221,2645414
8222,6282267
8223,3999385
8224,7365837
8225,5925533
8226,9292608
8227,5343559
8228,4605249
8229,9422187
8230,3994829
8231,3631421
8232,1723286
8233,7889493
8234,5337651
8235,1204735
8236,815884
8237,7075808
8238,8634671
8239,4304159
8240,9199197
8241,6341210
8242,5477164
8243,8985076
8244,1800384
8245,1542587
8246,9047483
8247,9953916
8248,4926147
8249,8119536
8250,5770266
8251,4146677
8252,3099311
8253,5075659
8254,4943374
8255,4384793
8256,2845719
8257,4381510
8258,9595224
8259,290231
8260,9729425
8261,5060410
8262,7595312
8263,8215824
8264,5923007
8265,2967336
8266,5382169
8267,6617872
8268,2114349
8269,1829975
8270,5590441
8271,6419617
8272,7860155
8273,3247844
8274,5095489
8275,1067412
8276,9142848
8277,2479181
8278,8996555
8279,14846
8280,4994208
8281,7407596
8282,9404694
8283,2249673
8284,7355913
8285,1800479
8286,7191529
8287,6700969
8288,3770070
8289,3769996
8290,3455107
8291,6962081
8292,246573
8293,3749091
8294,3299444
8295,2821412
8296,1681567
8297,2630275
8298,3451247
8299,6464032
8300,6130648
8301,6693753
8302,232444
8303,573121
8304,3700946
8305,5944104
8306,9984765
8307,9558384
8308,7934320
8309,1115938
8310,1598302
8311,4885971
8312,4329853
8313,3704796
8314,544104
8315,9632955
8316,7570755
8317,4353519
8318,3805362
8319,4213083
8320,5099089
8321,484604
8322,9294518
8323,4875965
8324,5225525
8325,5772068
8326,5331649
8327,155659
8328,8121193
8329,5867752
8330,6695329
8331,847157
8332,4649096
8333,4036707
8334,5159995
8335,9366640
8336,2172350
8337,9342798
8338,2149492
8339,8270685
8340,4718801
8341,4706578
8342,2565528
8343,1141277
8344,826697
8345,6682982
8346,5878851
8347,2047362
8348,4548736
8349,5948413
8350,9983355
8351,1554631
8352,7115152
8353,5068462
8354,3931968
8355,6100692
8356,9109251
8357,4315380
8358,4103757
8359,8464909
8360,4133033
8361,8645684
8362,380118
8363,2356642
8364,8421998
8365,2953916
8366,6096603
8367,7334439
8368,8248519
8369,8394411
8370,4011759
8371,2987335
8372,6763347
8373,563940
8374,3747306
8375,8791241
8376,2477234
8377,8933944
8378,1107638
8379,5189636
8380,6162261
8381,2950000
8382,6018359
8383,5679433
8384,6869856
8385,7454687
8386,124594
8387,5911017
8388,8715549
8389,3274280
8390,2180319
8391,3488895
8392,3945390
8393,7229361
8394,1562283
8395,4430425
8396,2866591
8397,1674385
8398,5560212
8399,6251796
8400,227471
8401,4815742
8402,2286939
8403,781149
8404,7596057
8405,6729653
8406,4164372
8407,6023908
8408,7297245
8409,2622612
8410,5983991
8411,9221744
8412,3797253
8413,3146954
8414,5355707
8415,8346803
8416,6020430
8417,6093457
8418,8733588
8419,5240718
8420,6266278
8421,9933822
8422,5802206
8423,8787422
8424,5863644
8425,8540592
8426,5130010
8427,3437419
8428,6046813
8429,3742837
8430,3042003
8431,732940
8432,3720819
8433,2598686
8434,1291117
8435,3080264
8436,6488283
8437,2013157
8438,9031115
8439,531468
8440,9467120
8441,5649778
8442,5925232
8443,4017585
8444,3059209
8445,6854594
8446,4850299
8447,7469198
8448,7163143
8449,4735226
8450,1808535
8451,1804883
8452,825332
8453,4993988
8454,6666652
8455,7756649
8456,447441
8457,2259349
8458,4953765
8459,302620
8460,9752385
8461,7776973
8462,5791785
8463,8598079
8464,3746069
8465,604288
8466,9753963
8467,8879671
8468,3607297
8469,7811944
8470,5686444
8471,9236794
8472,9565462
8473,7428339
8474,4103494
8475,4534845
8476,4751304
8477,9023704
8478,7481201
8479,2444007
8480,5940325
8481,8437132
8482,9000380
8483,8841545
8484,8649772
8485,4194937
8486,5950967
8487,5929171
8488,4380437
8489,7948157
8490,6151491
8491,7962569
8492,4493998
8493,8133790
8494,5323933
8495,3690450
8496,8453668
8497,8668461
8498,3443314
8499,5160998
8500,2175206
8501,8619255
8502,874431
8503,3853449
8504,9436134
8505,4938713
8506,8644848
8507,9321366
8508,9992102
8509,759776
8510,3700700
8511,8919455
8512,4357431
8513,1707446
8514,6213627
8515,1049771
8516,1231720
8517,3339001
8518,7415421
8519,8528264
8520,6214279
8521,8823878
8522,3099920
8523,1648434
8524,5029526
8525,9202130
8526,8372471
8527,285961
8528,4171762
8529,2633831
8530,5997790
8531,840034
8532,147971
8533,9441949
8534,327579
8535,6418947
8536,8804468
8537,5802534
8538,3953897
8539,5040288
8540,4120812
8541,5501985
8542,7110935
8543,998425
8544,4650674
8545,1097630
8546,816591
8547,323618
8548,9892443
8549,7888861
8550,5572031
8551,3949665
8552,8138900
8553,9405016
8554,2367330
8555,6357354
8556,1140092
8557,1755346
8558,1820152
8559,1966047
8560,7200349
8561,5996445
8562,9091057
8563,7546647
8564,2887080
8565,6235317
8566,6767057
8567,8384559
8568,1584316
8569,8957814
8570,2426086
8571,7578181
8572,7580342
8573,3254976
8574,1326386
8575,7045151
8576,5391511
8577,4336690
8578,5804289
8579,1072640
8580,7448478
8581,3776916
8582,9564565
8583,5512889
8584,6973710
8585,2283697
8586,8214272
8587,5642140
8588,4220147
8589,279062
8590,3800586
8591,3526432
8592,8740357
8593,9387308
8594,9825119
8595,619669
8596,962789
8597,1159292
8598,3077243
8599,7505362
8600,3834307
8601,449282
8602,930627
8603,3835985
8604,42962
8605,3831076
8606,9979529
8607,6125169
8608,4837096
8609,6799831
8610,6932875
8611,4792506
8612,5656595
8613,7466183
8614,2503033
8615,2116700
8616,2962
8617,4777748
8618,7593293
8619,7316889
8620,4553675
8621,5238201
8622,9499969
8623,5564642
8624,6713387
8625,9062575
8626,5490785
8627,2791056
8628,4816567
8629,2227755
8630,2718680
8631,2640509
8632,7962527
8633,5278944
8634,2321796
8635,1953472
8636,179605
8637,394257
8638,3911748
8639,5763882
8640,2344663
8641,4576619
8642,2936866
8643,6363677
8644,5824780
8645,1129602
8646,9693456
8647,6527687
8648,4438807
8649,6071669
8650,3647975
8651,4281644
8652,6865298
8653,6954327
8654,4415759
8655,4377823
8656,5219966
8657,4717327
8658,2331797
8659,6854338
8660,2722283
8661,9215332
8662,489494
8663,3451008
8664,5675972
8665,9401909
8666,425801
8667,8100355
8668,6031183
8669,5361453
8670,7953416
8671,7724625
8672,2351157
8673,1522369
8674,571117
8675,5154373
8676,1926842
8677,8282410
8678,1853047
8679,1410295
8680,9453708
8681,3740032
8682,6644270
8683,4090758
8684,2489812
8685,2948336
8686,5629568
8687,5948037
8688,3169000
8689,5177644
8690,2586215
8691,3965178
8692,3911393
8693,6543077
8694,370297
8695,3748286
8696,9533326
8697,3357959
8698,6310848
8699,8640910
8700,3320182
8701,1891180
8702,3569782
8703,9462605
8704,9110006
8705,9178337
8706,3044542
8707,2862387
8708,4309956
8709,4442275
8710,8968174
8711,1216526
8712,3629405
8713,9182962
8714,3070152
8715,5887758
8716,3873468
8717,9897887
8718,1443440
8719,6360604
8720,5096391
8721,2039012
8722,1018488
8723,3307883
8724,48980
8725,7186806
8726,4923105
8727,9509459
8728,7100719
8729,7073167
8730,393764
8731,1428811
8732,9867041
8733,991584
8734,8188896
8735,6849233
8736,9406301
8737,7922091
8738,6942331
8739,85435
8740,7813850
8741,6668425
8742,4919619
8743,7674284
8744,2448047
8745,681220
8746,2949588
8747,1664390
8748,7011642
8749,3096219
8750,1437275
8751,4927248
8752,315324
8753,5565674
8754,412147
8755,2740722
8756,3516764
8757,4924723
8758,25204
8759,4503645
8760,3136795
8761,3035334
8762,4298601
8763,5250675
8764,4402876
8765,231428
8766,9545667
8767,3630972
8768,1007297
8769,8330477
8770,2500176
8771,4186780
8772,3131929
8773,5225331
8774,8118910
8775,5178475
8776,489940
8777,3000980
8778,3062154
8779,8304212
8780,5796986
8781,9166273
8782,8220782
8783,8395150
8784,9051742
8785,661146
8786,1471473
8787,2181680
8788,6993002
8789,9712855
8790,9674972
8791,2068693
8792,5128308
8793,8713961
8794,9648738
8795,3127923
8796,6641739
8797,7915294
8798,59668
8799,2491561
8800,1950369
8801,1460191
8802,8170951
8803,1489697
8804,5413822
8805,9230303
8806,2145438
8807,9268842
8808,6918679
8809,1889753
8810,2771444
8811,8736281
8812,1583483
8813,9982249
8814,263068
8815,1442317
8816,2740345
8817,5120292
8818,7911272
8819,9327627
8820,8795564
8821,5072006
8822,5830165
8823,9910904
8824,6816752
8825,4681858
8826,4835004
8827,7417751
8828,2720488
8829,3302063
8830,4397477
8831,6346072
8832,4870153
8833,8563068
8834,4699726
8835,4486475
8836,4977561
8837,9111756
8838,9555383
8839,4128607
8840,1521857
8841,4615202
8842,4750801
8843,5586672
8844,304983
8845,3256059
8846,5398879
8847,208065
8848,9940224
8849,1682998
8850,7008930
8851,1550411
8852,2200705
8853,7088868
8854,4754674
8855,7050496
8856,1591988
8857,2096917
8858,9969943
8859,8380249
8860,5457672
8861,3271141
8862,6753444
8863,7622659
8864,4033145
8865,9190001
8866,1839122
8867,7092033
8868,2411437
8869,7318445
8870,8387736
8871,2044644
8872,8786776
8873,217873
8874,4377752
8875,7843545
8876,558151
8877,4166615
8878,7725602
8879,6268774
8880,6503869
8881,7551973
8882,9367798
8883,2645864
8884,1828694
8885,8918032
8886,2917043
8887,449201
8888,5350564
8889,1038108
8890,7668711
8891,6193183
8892,3433338
8893,4525201
8894,577370
8895,1742999
8896,7926183
8897,1558707
8898,886505
8899,6840294
8900,9267164
8901,7269220
8902,992954
8903,6402505
8904,1091614
8905,519381
8906,4567720
8907,2085178
8908,3698113
8909,2754761
8910,1975143
8911,5540739
8912,9016430
8913,1596477
8914,3235615
8915,6999621
8916,122295
8917,1829567
8918,3239106
8919,6168593
8920,8440685
8921,4936047
8922,2771086
8923,2868133
8924,3334379
8925,8322956
8926,4637216
8927,615653
8928,4042182
8929,8039074
8930,4149236
8931,6608308
8932,1128624
8933,279440
8934,2886517
8935,2127695
8936,2119412
8937,3476031
8938,9702555
8939,267632
8940,9847742
8941,5499991
8942,1314487
8943,3515036
8944,461231
8945,3262918
8946,5567405
8947,701580
8948,8185019
8949,5987286
8950,7876328
8951,135324
8952,5876941
8953,7159771
8954,5922665
8955,6466458
8956,1264653
8957,429701
8958,6439488
8959,7478591
8960,3399890
8961,5119209
8962,8554032
8963,7887886
8964,2802656
8965,4439805
8966,7532697
8967,9249722
8968,7492903
8969,9866876
8970,3123227
8971,4513939
8972,6488278
8973,5237586
8974,7057066
8975,6207783
8976,109040
8977,1970444
8978,9961136
8979,3668751
8980,8889896
8981,753814
8982,505762
8983,3927180
8984,3676659
8985,6376724
8986,1633744
8987,9435092
8988,7457931
8989,2768459
8990,3929250
8991,6728833
8992,5433000
8993,7827305
8994,7834492
8995,2304163
8996,2566914
8997,3491009
8998,9394534
8999,9766601
9000,9144356
9001,7010308
9002,9783549
9003,678202
9004,9304209
9005,7048271
9006,1780022
9007,6277737
9008,1067046
9009,2439332
9010,6090237
9011,9296455
9012,1840451
9013,5072595
9014,5569010
9015,5377610
9016,5197238
9017,7711098
9018,5409270
9019,4450043
9020,9655464
9021,477002
9022,3129741
9023,8019528
9024,7144563
9025,8434487
9026,988004
9027,2571890
9028,5685025
9029,1118694
9030,9781430
9031,3652136
9032,3393442
9033,5301307
9034,4954680
9035,6298790
9036,4165207
9037,778425
9038,944889
9039,6073477
9040,5860995
9041,2477299
9042,1185468
9043,4325880
9044,7423591
9045,6409689
9046,8167946
9047,1474843
9048,3720340
9049,5601494
9050,3703495
9051,2441288
9052,7858708
9053,464110
9054,1469387
9055,6171995
9056,1544039
9057,3893079
9058,4493059
9059,964399
9060,4447661
9061,9132417
9062,3033767
9063,7207727
9064,4193463
9065,4525624
9066,5544034
9067,9955531
9068,1278900
9069,786899
9070,7555172
9071,1598953
9072,2040219
9073,6850690
9074,2311386
9075,4929355
9076,769694
9077,2880877
9078,9717435
9079,9526787
9080,3912986
9081,2091619
9082,1071250
9083,1835924
9084,775284
9085,2490952
9086,510119
9087,7375764
9088,5027191
9089,4145263
9090,9459983
9091,2626196
9092,2973382
9093,3136019
9094,9192606
9095,193534
9096,4942001
9097,6596088
9098,738039
9099,7573665
9100,1658215
9101,4138826
9102,3237367
9103,3768266
9104,9205581
9105,7673930
9106,5339821
9107,763561
9108,8100008
9109,5243242
9110,2478052
9111,218919
9112,5329191
9113,2545806
9114,3562292
9115,1878936
9116,1348353
9117,7179776
9118,2372514
9119,5553708
9120,9496679
9121,864930
9122,6757564
9123,7827865
9124,8947198
9125,9867726
9126,5912936
9127,3799999
9128,1021978
9129,6158288
9130,9014046
9131,9535491
9132,1335449
9133,5471712
9134,2297569
9135,9035820
9136,1841831
9137,9651573
9138,4950824
9139,6379544
9140,555015
9141,2517376
9142,1894323
9143,6730669
9144,4046954
9145,4646033
9146,2023216
9147,8333664
9148,4444524
9149,5675796
9150,607786
9151,226292
9152,3258361
9153,5773027
9154,7440544
9155,3299159
9156,2269136
9157,7400981
9158,7269514
9159,7160777
9160,214905
9161,7680684
9162,2036645
9163,3696812
9164,2710600
9165,2494594
9166,5203978
9167,4114761
9168,9714166
9169,1116614
9170,581627
9171,1092721
9172,4212612
9173,897642
9174,2125965
9175,2628844
9176,5916048
9177,8343541
9178,668949
9179,6149287
9180,6822699
9181,9673225
9182,1847950
9183,740496
9184,6826581
9185,7335880
9186,992361
9187,3740866
9188,3248275
9189,5776915
9190,7008366
9191,2866243
9192,5384589
9193,5082949
9194,2915005
9195,2583988
9196,5786000
9197,7205269
9198,3613296
9199,3962382
9200,4327788
9201,4306093
9202,5924314
9203,7914041
9204,6810041
9205,1112668
9206,7102010
9207,2222796
9208,9088603
9209,5775245
9210,8183678
9211,6419562
9212,6707226
9213,2106201
9214,3453457
9215,3422946
9216,9203302
9217,182179
9218,9050924
9219,1559914
9220,2900751
9221,9494431
9222,137227
9223,7009051
9224,3702019
9225,2656812
9226,6097560
9227,4379952
9228,2725568
9229,4974445
9230,2028705
9231,3453639
9232,6684668
9233,8306730
9234,3777224
9235,7123310
9236,5710283
9237,3522524
9238,518658
9239,2793868
9240,8154017
9241,6922287
9242,2767974
9243,860342
9244,5971738
9245,2065228
9246,3379106
9247,1925210
9248,8211092
9249,8260383
9250,3456945
9251,2207062
9252,8722197
9253,419408
9254,3678928
9255,4210124
9256,6586469
9257,8525439
9258,3661902
9259,2399855
9260,1850609
9261,4726371
9262,4331335
9263,9511986
9264,4579333
9265,9182960
9266,6747761
9267,1230477
9268,6858886
9269,3619694
9270,242266
9271,2937317
9272,6495236
9273,4626577
9274,674790
9275,7326753
9276,4367234
9277,5690721
9278,6282571
9279,7698075
9280,5770329
9281,7479879
9282,8792293
9283,3036326
9284,4314260
9285,5337738
9286,416728
9287,4435240
9288,4674655
9289,1705057
9290,3182065
9291,9794964
9292,7701987
9293,1079793
9294,5164411
9295,4609389
9296,9737672
9297,1527568
9298,1359074
9299,9283183
9300,4353084
9301,5647729
9302,2673943
9303,5540233
9304,6537814
9305,144901
9306,5286026
9307,9064282
9308,6965320
9309,9923408
9310,2681659
9311,7598909
9312,7467469
9313,7344941
9314,8380249
9315,2399208
9316,8892485
9317,1118127
9318,6091745
9319,3239658
9320,321083
9321,5218572
9322,9515733
9323,7973993
9324,594908
9325,3370167
9326,6852658
9327,9760072
9328,1098468
9329,4925911
9330,1520634
9331,1629106
9332,3800513
9333,8479483
9334,9699751
9335,4409917
9336,3404856
9337,4721250
9338,6892625
9339,5246678
9340,3505515
9341,9110906
9342,4142653
9343,5743237
9344,7165639
9345,841145
9346,8383640
9347,735104
9348,5546107
9349,534896
9350,9810638
9351,3184535
9352,5434569
9353,56821
9354,7396745
9355,67686
9356,6626790
9357,958556
9358,1190820
9359,5708237
9360,8518302
9361,45485
9362,6628556
9363,8544446
9364,2111713
9365,4457378
9366,2733165
9367,1071819
9368,6474998
9369,9589196
9370,1993516
9371,421398
9372,312032
9373,1567167
9374,2100849
9375,7487634
9376,6425699
9377,8932563
9378,2295151
9379,7309131
9380,2809849
9381,9220552
9382,1529783
9383,9542540
9384,8993546
9385,8479033
9386,3781292
9387,6926194
9388,2465805
9389,6070838
9390,8897830
9391,7134098
9392,5443038
9393,8213137
9394,756109
9395,1612960
9396,7444251
9397,7769122
9398,3071049
9399,4649166
9400,8563690
9401,2460188
9402,3342854
9403,6281219
9404,5339855
9405,9366425
9406,4954907
9407,6814204
9408,6236389
9409,8172879
9410,5410661
9411,8161345
9412,4379685
9413,678215
9414,9841381
9415,2233704
9416,6672105
9417,5960552
9418,1094242
9419,196171
9420,928304
9421,5798345
9422,2684561
9423,2823939
9424,5970218
9425,1196450
9426,8652596
9427,603750
9428,2344593
9429,6903811
9430,4620396
9431,2210488
9432,593401
9433,916413
9434,9176958
9435,6159437
9436,8599774
9437,5939670
9438,6352963
9439,7691511
9440,1163781
9441,7948498
9442,8570550
9443,6099753
9444,8128230
9445,3183870
9446,1493900
9447,9167291
9448,8587546
9449,1151023
9450,1895257
9451,7595244
9452,4105608
9453,9093816
9454,6582885
9455,1122788
9456,3981523
9457,5281276
9458,9489167
9459,6500609
9460,2305726
9461,8168163
9462,4970192
9463,4445680
9464,2862036
9465,2324553
9466,6127462
9467,9237504
9468,9050936
9469,2865581
9470,9708431
9471,7129978
9472,2864680
9473,7232615
9474,5449888
9475,9797822
9476,3135516
9477,736195
9478,2517252
9479,7181108
9480,485592
9481,8122840
9482,3150708
9483,9501523
9484,4936151
9485,8253067
9486,5677621
9487,3394352
9488,9472896
9489,6100798
9490,7341480
9491,8626987
9492,2150186
9493,1746613
9494,1338739
9495,4428123
9496,9654930
9497,9459075
9498,6553286
9499,6299361
9500,4946571
9501,5911551
9502,8881446
9503,2022485
9504,8354158
9505,131410
9506,3968801
9507,6453306
9508,5529128
9509,62843
9510,1617218
9511,3502734
9512,35626
9513,2691009
9514,2879977
9515,9071893
9516,3715110
9517,4226796
9518,2014057
9519,680035
9520,4360891
9521,8991334
9522,314193
9523,8841853
9524,2941393
9525,3926187
9526,4495600
9527,8932364
9528,7474230
9529,2430455
9530,4252048
9531,5611725
9532,9948815
9533,5246940
9534,5398761
9535,6839173
9536,3029096
9537,6657467
9538,945324
9539,7433909
9540,9423970
9541,2699770
9542,2133965
9543,9926724
9544,6360587
9545,9562104
9546,2337002
9547,2462903
9548,5862691
9549,8967802
9550,9143348
9551,9110650
9552,9958995
9553,8266032
9554,856684
9555,502148
9556,8825797
9557,9722474
9558,6854157
9559,9599634
9560,4591255
9561,4800175
9562,8638826
9563,1630202
9564,2761299
9565,7348787
9566,7613347
9567,3770170
9568,6523088
9569,1403395
9570,1097236
9571,4020144
9572,4698189
9573,6059269
9574,2824654
9575,5091330
9576,5382846
9577,3933311
9578,2716257
9579,8488970
9580,9492627
9581,5052061
9582,6176581
9583,4724437
9584,1387106
9585,9876463
9586,4255854
9587,3033454
9588,1277333
9589,8674574
9590,6617473
9591,3400945
9592,6585243
9593,8566251
9594,2604968
9595,5373662
9596,4955065
9597,5566212
9598,1442646
9599,1761861
9600,8930722
9601,5328973
9602,9426540
9603,655304
9604,3360906
9605,8520455
9606,5803391
9607,5281025
9608,2826107
9609,7842066
9610,8005164
9611,4460812
9612,116993
9613,7177492
9614,1222110
9615,3313163
9616,9584190
9617,930683
9618,7882720
9619,36104
9620,8176281
9621,8483552
9622,1412722
9623,2127635
9624,8698798
9625,247918
9626,425446
9627,9688551
9628,8103338
9629,2972067
9630,6871077
9631,4107664
9632,4143105
9633,7893686
9634,7529381
9635,4567765
9636,3273480
9637,9217152
9638,3481056
9639,9265145
9640,3770075
9641,8928793
9642,9008407
9643,2022327
9644,4715631
9645,7625154
9646,1738654
9647,5290801
9648,7448136
9649,5568441
9650,520320
9651,9519671
9652,8410806
9653,7315288
9654,2577122
9655,7946800
9656,2756899
9657,3523482
9658,2206116
9659,3741522
9660,5848294
9661,8998939
9662,1519601
9663,2711931
9664,2733026
9665,2758006
9666,8893070
9667,9219522
9668,3851731
9669,2025421
9670,9323222
9671,5163049
9672,7435462
9673,8674258
9674,7066250
9675,5826849
9676,1457780
9677,5420495
9678,8583193
9679,209823
9680,3741305
9681,3006779
9682,9928128
9683,3574271
9684,6577219
9685,903375
9686,826572
9687,6384332
9688,5251370
9689,4386572
9690,4198413
9691,7595983
9692,5320610
9693,8235643
9694,473320
9695,9400214
9696,6544503
9697,1287404
9698,4410862
9699,2883135
9700,1509468
9701,1805940
9702,5714093
9703,8707015
9704,3571935
9705,9866472
9706,6264645
9707,9797232
9708,5421494
9709,8869913
9710,3774522
9711,4117153
9712,5097643
9713,7810429
9714,8466692
9715,191392
9716,221036
9717,3682569
9718,3990117
9719,1239654
9720,161961
9721,4971145
9722,5326672
9723,7097578
9724,1023523
9725,155829
9726,625323
9727,9756500
9728,8595685
9729,2020264
9730,38038
9731,5951617
9732,6733234
9733,7725406
9734,1794949
9735,3540309
9736,3127617
9737,9785790
9738,1706213
9739,2344945
9740,8843784
9741,6521592
9742,626331
9743,6169975
9744,1051625
9745,5818632
9746,7533756
9747,1049543
9748,6119350
9749,4408411
9750,6377676
9751,8490265
9752,3734975
9753,8731841
9754,5280161
9755,9931868
9756,8496879
9757,69036
9758,8223270
9759,9897487
9760,848697
9761,4789300
9762,5654641
9763,520363
9764,8331395
9765,3030178
9766,2151063
9767,1508947
9768,8287434
9769,9823218
9770,5358034
9771,9429641
9772,3057261
9773,8001760
9774,1720632
9775,7176074
9776,8946841
9777,1112977
9778,3398715
9779,3039519
9780,3520691
9781,3256219
9782,1527472
9783,1506051
9784,749230
9785,8431656
9786,3452492
9787,3073361
9788,5115073
9789,6565864
9790,5022678
9791,9696949
9792,8986412
9793,2484784
9794,4857351
9795,413369
9796,2315616
9797,5074541
9798,4796633
9799,6320644
9800,8031839
9801,1711191
9802,9295522
9803,496133
9804,2349054
9805,8025769
9806,4579397
9807,2291038
9808,1933204
9809,3582399
9810,7063122
9811,351139
9812,4750770
9813,6958198
9814,5148165
9815,502472
9816,607801
9817,5785160
9818,4719696
9819,1065448
9820,7358935
9821,9216890
9822,4979400
9823,2087611
9824,146594
9825,4411275
9826,3818869
9827,2044157
9828,2192265
9829,7564756
9830,1689073
9831,6443797
9832,1307937
9833,4835597
9834,6230507
9835,273963
9836,5269809
9837,8499224
9838,7235107
9839,1049621
9840,8824695
9841,9110326
9842,560345
9843,209188
9844,6482596
9845,9228934
9846,3787872
9847,8731522
9848,670794
9849,6352974
9850,9247944
9851,6285687
9852,3399603
9853,5120237
9854,998032
9855,1640356
9856,1146226
9857,9644162
9858,1200220
9859,2238428
9860,4076120
9861,1703456
9862,5352853
9863,7008054
9864,7477705
9865,1314944
9866,6207743
9867,4211773
9868,313698
9869,6600760
9870,3070333
9871,5989415
9872,4565680
9873,1749092
9874,5823736
9875,8825919
9876,2220448
9877,9365619
9878,966166
9879,7933870
9880,3014084
9881,3142849
9882,2324433
9883,8562835
9884,5792055
9885,2914806
9886,6216799
9887,2230489
9888,8815674
9889,8031584
9890,2654919
9891,6350486
9892,4563277
9893,8603347
9894,720126
9895,7848227
9896,2055531
9897,7605668
9898,2417329
9899,6890814
9900,4226960
9901,2908531
9902,7992025
9903,4180893
9904,7275531
9905,5667234
9906,7503508
9907,319555
9908,5487471
9909,7808453
9910,8612519
9911,9198731
9912,1179156
9913,7350880
9914,1724832
9915,2143655
9916,3180249
9917,6220515
9918,1308427
9919,7567939
9920,2211618
9921,5447012
9922,4572931
9923,6062905
9924,5834356
9925,3362873
9926,4426009
9927,8398436
9928,4589609
9929,8029709
9930,9907679
9931,6467443
9932,4829322
9933,8804134
9934,9606662
9935,2449497
9936,1684606
9937,896025
9938,2657799
9939,4731652
9940,7028826
9941,9088165
9942,932968
9943,3564444
9944,4382229
9945,8355117
9946,891514
9947,3904482
9948,5259150
9949,9897276
9950,3791612
9951,4826108
9952,8678332
9953,7205755
9954,6462201
9955,3181078
9956,5340722
9957,8146208
9958,2610269
9959,9243399
9960,5954453
9961,3810057
9962,6310630
9963,1040155
9964,3868462
9965,6120366
9966,3997406
9967,7473681
9968,5214947
9969,4123369
9970,5062103
9971,4189008
9972,9566907
9973,3508048
9974,4218489
9975,3284715
9976,8814690
9977,4010004
9978,3202706
9979,9656845
9980,9700923
9981,2808956
9982,2331884
9983,8860183
9984,9237266
9985,2954172
9986,914582
9987,9119830
9988,7785542
9989,3360547
9990,7780960
9991,6245567
9992,1245640
9993,167646
9994,9244172
9995,7868592
9996,9234330
9997,9049935
9998,9806813
9999,5936732
10000,450602
10001,7414503
10002,6848314
10003,6156214
10004,67257
10005,2255332
10006,5149324
10007,5417965
10008,1766421
10009,6694561
10010,4380238
10011,2213559
10012,3946694
10013,8921595
10014,7951899
10015,7872248
10016,391564
10017,2061088
10018,36221
10019,5995576
10020,169306
10021,7696411
10022,2795752
10023,6686957
10024,7159838
10025,9320920
10026,2499536
10027,7298284
10028,2683164
10029,6435667
10030,2762041
10031,806979
10032,5708919
10033,9138593
10034,1222807
10035,2634541
10036,1195566
10037,7789518
10038,9578938
10039,3827086
10040,8512054
10041,9624442
10042,4925964
10043,3273714
10044,8376765
10045,4701690
10046,5840767
10047,186816
10048,94940
10049,7995159
10050,7041266
10051,8149466
10052,3707918
10053,7648463
10054,6248511
10055,8966410
10056,6185735
10057,9508043
10058,4565671
10059,4209343
10060,3075487
10061,3361366
10062,1908821
10063,5243595
10064,511866
10065,6495888
10066,6586843
10067,7647491
10068,1988309
10069,5379585
10070,3219964
10071,9561186
10072,2908922
10073,8498489
10074,9957388
10075,1851264
10076,6259413
10077,3562075
10078,7721622
10079,3287800
10080,1107599
10081,7125343
10082,6189551
10083,2887595
10084,6078204
10085,7147627
10086,4984534
10087,8183750
10088,711006
10089,7956090
10090,6845582
10091,4341246
10092,6342174
10093,3655474
10094,2558339
10095,5717998
10096,377112
10097,6084555
10098,6545453
10099,680412
10100,4092558
10101,4660139
10102,3501715
10103,2588400
10104,5877513
10105,944040
10106,3685163
10107,8979321
10108,3278959
10109,4921273
10110,3044858
10111,3515967
10112,527297
10113,4299035
10114,248948
10115,3509761
10116,9710948
10117,7069309
10118,3363929
10119,3851954
10120,8292440
10121,4584078
10122,1148946
10123,2756522
10124,9712672
10125,5809322
10126,3801444
10127,8497054
10128,9668436
10129,2099514
10130,7091091
10131,8479208
10132,1102775
10133,8071120
10134,9723356
10135,6527974
10136,6191445
10137,1295822
10138,9205266
10139,3413158
10140,3263083
10141,8670708
10142,5492376
10143,1829142
10144,193529
10145,1244970
10146,9894943
10147,9546654
10148,4655771
10149,6725223
10150,5609011
10151,9128904
10152,7855798
10153,6723886
10154,9285131
10155,5078927
10156,8552362
10157,1678212
10158,5396973
10159,8603507
10160,2217762
10161,728550
10162,1303388
10163,4055592
10164,2911063
10165,8923758
10166,2723453
10167,1505874
10168,3604505
10169,2615959
10170,430010
10171,4782677
10172,721149
10173,9160363
10174,6409662
10175,9140670
10176,9053812
10177,3403023
10178,3481016
10179,7130125
10180,909277
10181,9939591
10182,4263142
10183,9864775
10184,5392251
10185,9500587
10186,9976277
10187,563015
10188,1616504
10189,7938664
10190,6177203
10191,84693
10192,380858
10193,5252080
10194,1064794
10195,7467303
10196,98343
10197,3872346
10198,9361029
10199,6408896
10200,6802652
10201,8236317
10202,5174052
10203,4809010
10204,2794316
10205,6509090
10206,671440
10207,4822525
10208,641542
10209,7788213
10210,9464997
10211,6113143
10212,336806
10213,8791143
10214,8875278
10215,8958158
10216,8216145
10217,6501882
10218,1096131
10219,4477076
10220,3717816
10221,327265
10222,1822370
10223,7700070
10224,3157154
10225,3829847
10226,1987729
10227,3447336
10228,7602874
10229,8397960
10230,8778910
10231,6557022
